Id,Nombre d'étoiles,Commentaire,Date,Répondu
2054,5,"Très bon accueil au ☎️Très bon accueil au ☎️, facilité de commande et de paiement. Rapidité de livraison, emballage minimisé au top.Je n'hésiterai pas pour d'autres commandes.",17 février 2022,0
2055,5,Commande traitée rapidement...Commande traitée rapidement...Livraison au topBravo,17 février 2022,0
2056,5,Rapide et parfait pour avoir des…Rapide et parfait pour avoir des cartons de déménagement adapté,17 février 2022,0
2057,5,Livraison en 24hLivraison en 24h. Au top,17 février 2022,0
2058,5,Tout a été parfait.,17 février 2022,0
2059,5,"très bientrès bien , bonne expérience",17 février 2022,0
2060,5,Très bon service.,16 février 2022,0
2061,5,excellent en tout point de vue....excellent en tout point de vue....je recommande fortement!!,16 février 2022,0
2062,5,Excellent!Excellent service.  Livraison tres rapide,16 février 2022,0
2063,5,"Parfait !Parfait, prix et délais ok !",16 février 2022,0
2064,5,parfait. A recommanderLivraison rapide et conforme. Emballages de qualité. merci,16 février 2022,0
2065,5,tres bien à conseller,16 février 2022,0
2066,5,"Très professionnel envoi du colis…Très professionnel envoi du colis presque le jour même de la commande, rapidité du traitement de la commande, rien à redire.",16 février 2022,0
2067,5,"5 étoiles assurément5 étoiles assurément! J'accumule les cartouches jusqu'à ce que j'en ai assez pour les apporter en point de collecte et je suis tombée sur cette annonce, j'ai tenté et j'en suis très contente! Je recommande.",16 février 2022,0
2068,5,"ParfaitParfait, rapide, efficase",16 février 2022,0
2069,5,"Très bienTrès bien, très rapide et sérieux",16 février 2022,0
2070,5,"ParfaitParfait, très bon produits",15 février 2022,0
2071,5,"Du choix sur le site de carton marketDu choix sur le site de carton market. Les cartons sont emballés dans un grand ...  carton. Ils ne sont pas avares en bobines de collant, ni en papier bulle pour l'emballage.Enfin, la livraison est très rapide.Carton Market est à recommander.",15 février 2022,0
2072,5,"RapiditéRapidité, qualité rien a reprocher",15 février 2022,0
2073,5,Très rapide et bon matériel,15 février 2022,0
2074,5,Livraison impeccableLivraison impeccableEt je suis très satisfaite de l'ensemble du colis.,15 février 2022,0
2075,4,Conforme et rapide(20) Cartons commandés conformes et expédiés/reçus dans les délais annoncés,11 février 2022,0
2076,5,Au topAu top délai respecté Qualité des produits,15 février 2022,0
2077,5,Livraison en temps en heure parfait,15 février 2022,0
2078,5,Matériel de très bon qualité prix,15 février 2022,0
2079,5,"Tres efficace,Tres efficace,. La commande et le livraison. Merci",15 février 2022,0
2080,5,Des spécialistes du carton qui nous…Des spécialistes du carton qui nous permettent de trouver tout ce dont on a besoin pour preparer un déménagement avec l'avantage de la livraison à domicile.La livraison se fait rapidementMerci,15 février 2022,0
2081,5,Ça été très utile  livraison  parfaite,15 février 2022,0
2082,5,Excellent et rapideExcellent et très rapide,14 février 2022,0
2083,5,rapidité d'expédition qualité,14 février 2022,0
2084,5,Commande arrivée dans les temps et…Commande arrivée dans les temps et produits conformes .,14 février 2022,0
2085,5,Rien à signaler..tout était parfait!,14 février 2022,0
2086,5,PARFAITPARFAIT. LIVRAISON RAPIDE. CARTONS DE QUALITE,14 février 2022,0
2087,4,"Satisfaite dans l'ensemble (prix/qualité /envoi)J'ai eu le colis en 2 jours, les cartons bonne qualité à la à hauteur de mes attentes notamment assez solides pour les livres et pratiques grâce aux poignets.Les prix sont raisonnables.Par contre il manquait un carton sur l'ensemble des 21 cartons commandés. J'ai envoyé un mail pour le signaler mais je n'ai pas eu de réponse.",14 février 2022,0
2088,5,Livraison en temps.,14 février 2022,0
2089,5,Livraison rapide et bien exécutée. Produit OKLivraison rapide et bien exécutée. Un petit bémol sur l'emballage un peu dégradé à l'arrivée.Produit solide correspondant aux attentes.,14 février 2022,0
2090,5,Conforme à mon besoinConforme à mon besoin. Envoi rapide,14 février 2022,0
2091,2,"SAV défaillantSAV défaillant, personne ne m'a prévenu qu'il manquait le numéro dans mon adresse (sûrement de mon fait), mais je ne l'ai su qu'en appelant le transporteur ne voyant pas le colis arriver après plusieurs jours.Il était trop tard pour être livré à temps pour mon déménagement, j'ai dû en urgence aller chercher le colis au dépôt.(Le transporteur me signale qu'il a informé carton market du blocage dès le premier jour de disponibilité)",14 février 2022,0
2092,1,quant au contenu de la commande et la…quant au contenu de la commande et la qualité des produits je ne peux pas donner mon avis : je n'ai pas reçu la commande qui a été perdue par le transporteur et n'est pas arrivée une semaine après la commande,14 février 2022,0
2093,5,"Excellente expérience d'achat.Commande facile. Produits de bonne qualité, livrés très rapidement: c'est parfait.",14 février 2022,0
2094,5,rapide et efficace,14 février 2022,0
2095,5,Oui de très bonne qualité et super…Oui de très bonne qualité et super idéal pour mes envoi,13 février 2022,0
2096,4,Les produits correspondent a la…Les produits correspondent a la description. Livraison très rapide.Très bien pour utilisation de un particulier: vous pouvez acheter la quantité que vous voulez. Dans autres sites il faut acheter multiples de 5 ou de 15 cartons par chaque type.,12 février 2022,0
2097,5,Ma 1ere commande chez carton marketColis livré en 48h comme dit au départ. Bonne qualité de marchandises,12 février 2022,0
2098,5,TRES BIEN TRES RAPIDE ET CONFORME   …TRES BIEN TRES RAPIDE ET CONFORME    PARFAIT,12 février 2022,0
2099,5,Délai de livraison respectés.Délai de livraison respectés.Produits Conforme à ma commande.,11 février 2022,0
2100,5,ParfaitParfait et livré très rapidement,11 février 2022,0
2101,5,très bientrès bien. cartons bonne qualité livraison rapide,11 février 2022,0
2102,5,"PrixPrix, délais livraison tout est parfait. MERCI",11 février 2022,0
2103,5,Envoi rapideEnvoi rapide. Produits excellents,11 février 2022,0
2104,5,"Livraison hyper rapideLivraison hyper rapide , tout parfait !",11 février 2022,0
2105,5,Livraison rapide et soignerLivraison rapide et soigner. Prix accessibles,11 février 2022,0
2106,5,"ParfaitParfait, rapide.",11 février 2022,0
2107,5,Livraison hyper rapide .prix tres…Livraison hyper rapide .prix tres honnete .,11 février 2022,0
2108,5,Impeccable !,10 février 2022,0
2109,5,Produits conformes à la commande.Produits conformes à la commande.Livraison très rapideBonne qualité de l'emballage,10 février 2022,0
2110,5,possibilité d'achat à l'unitépossibilité d'achat à l'unitélivraison rapidemerci,10 février 2022,0
2111,4,Les cartons’mznquent un peu d’épaisseur…Les cartons’mznquent un peu d’épaisseur ce qui fait que mal soulevés (faut vraiment prendre les deux côtés en même temps) ils se déchirent.Livraison ultra rapide,10 février 2022,0
2112,5,Livraison très rapideLivraison très rapide. Conforme à la commande,27 janvier 2022,0
2113,5,très bien satisfais je recomande,10 février 2022,0
2114,5,"Excellente affaireExcellente affaire, j'ai acheté un kit de déménagement, c'est pratique, bien conçu.",10 février 2022,0
2115,4,Livraison OK-Emballage OK- Solidité et…Livraison OK-Emballage OK- Solidité et dimensions respectées !,10 février 2022,0
2116,5,"Tout est parfaitTout est parfait, en temps et en heure. Merci.",10 février 2022,0
2117,4,Bien. Tarifs économiquesBien. Juste une difficulté pour aviser à l avance des créneaux horaires de livraison. Il faut appeler le siège (sont très aimables) car les transporteurs ne nous appellent pas pour nous informer de ces créneaux n,09 février 2022,0
2118,5,"Cartons arrivés le jour prévuCartons arrivés le jour prévu, en bon état. Léger retard dans la livraison mais presque rien. Première commande et a priori satisfait.",02 février 2022,0
2119,5,"Livraison rapide et respectant…Livraison rapide et respectant exactement ce qui a été annoncé, bons produits bien emballés. Rien à redire. Tout est parfait!",09 février 2022,0
2120,5,Très bienEfficace rapide satisfaisante,09 février 2022,0
2121,5,"service rapide et bonne communicationservice rapide, bonne communication,",09 février 2022,0
2122,5,"Bon produitBon produit, prix honnête et livraison rapide",09 février 2022,0
2123,5,OK Kartoon!Bien sur toute la ligne !Vente l'unité                                : bienDélai  de livraison                        : bienSuivi  administratif / commercial    : bien      Prix                                              : à peu près bienJe voudrai en dire autant de tous mes achats en ligne !,09 février 2022,0
2124,5,"tout est parfait,produits impeccable et…tout est parfait,produits impeccable et livraison rapide",09 février 2022,0
2125,5,Très satisfaiteCaton de bonne qualité. Expédition hyper rapide !,09 février 2022,0
2126,5,"Aucun soucisAucun soucis, livraison rapide et propre",09 février 2022,0
2127,5,Livraison soigné et très rapide,09 février 2022,0
2128,1,"Être dans l'obligation d'aller…Être dans l'obligation d'aller récupérer son colis dans un point relais est inadmissible surtout que je suis restée chez moi toute la journée,  la société GLS , éventuellement le chauffeur, est de mauvaise foi.",09 février 2022,0
2129,5,tres contente de mes boites à…tres contente de mes boites à chaussures un grand merci !,09 février 2022,0
2130,5,"Cartons de bonnes qualitésCartons de bonnes qualités, livraison rapide, je recommande",09 février 2022,0
2131,5,J’ai reçu un super accueil et très…J’ai reçu un super accueil et très disponible. La solution à ma demande a été trouvé et le nécessaire a été fait pour que je puisse réceptionner mon colis au plus près de ma demande. C’était parfait.,08 février 2022,0
2132,5,Rapide et conforme,08 février 2022,0
2133,5,Livraison ultra rapideLivraison ultra rapide ! Bonne qualité des  cartons. Tout était parfait !,08 février 2022,0
2134,5,Commande.Commande reçue rapidement et très bien emballée. Rien à dire.,08 février 2022,0
2135,5,Rapidité de livraison bonne qualité des…Rapidité de livraison bonne qualité des cartons et prix attractifs,08 février 2022,0
2136,5,Satisfaite de ma commandeSatisfaite de ma commande. Je recommencerai sans hésiter,08 février 2022,0
2137,4,Conforme à la ba commandeConforme à la ba commande Satisfaite du produit,08 février 2022,0
2138,1,Des cartons faisant partie de la…Des cartons faisant partie de la commande avait été pliés plusieurs fois pour caler les piles de cartons restant. Les cartons pliés sont inutilisables.Vous perdez un (tout petit) client.,08 février 2022,0
2139,5,Articles reçus très rapidementArticles reçus très rapidement ! C'est parfait je recommande.,05 février 2022,0
2140,3,"Les cartons sont de bonne qualité et…Les cartons sont de bonne qualité et sont arrivés rapidement. Je suis très satisfaite du service et je le recommande à part pour une chose, le carton qui contenait tous les autres est arrivé très mouillé et du coup abîmé. Il n'était pas récupérable et cela a mouillé les autres cartons à l'intérieur... Et ça c'est décevant.",08 février 2022,0
2141,5,Bonne prestationLivraison complète et rapide,08 février 2022,0
2142,5,Très satisfaite merci,08 février 2022,0
2143,5,"Très satisfaiteSite internet attrayant, commande facile à passer, livraison rapide et produits conformes à ceux présentés sur le site.",08 février 2022,0
2144,5,Tout est parfaitTout est parfait : La qualitéLa rapidité d’expédition La conformité du produit,08 février 2022,0
2145,5,qualite rapidite,08 février 2022,0
2146,5,ParfaitArticles conforme aux descriptions et une très bonne livraison. Je suis très satisfaite.,26 janvier 2022,0
2147,5,"Livraison rapideLivraison rapide, cartons de bonne qualité.",07 février 2022,0
2148,5,Tout s'est bien passéTout s'est bien passéLivraison ok dans les délaisBravo !,07 février 2022,0
2149,5,ParfaitRapide bien emballé tout parfait,07 février 2022,0
2150,5,Super rapide livraison ok petit bémol…Super rapide livraison ok petit bémol pour le prix vous auriez pu mettre un dévidoir avec les rouleaux sinon c'est ok,07 février 2022,0
2151,4,"Réception dans les meilleurs délais et…Réception dans les meilleurs délais et conditions, je recommande !",07 février 2022,0
2152,5,Bon achat bon produit et livraison très…Bon achat bon produit et livraison très rapide,07 février 2022,0
2153,5,"Je recommande vivement cette…Je recommande vivement cette entreprise. Livraison rapide, réponse par mail rapide. Tarif raisonnable.",07 février 2022,0
2154,5,Très bon kit de déménagementTrès bon kit de déménagement Les cartons spéciaux sont très appropriés,07 février 2022,0
2155,5,Très bienJe suis contente de Carton MarketTrès bons produitsBien emballés,07 février 2022,0
2156,5,Parfait pour tout et surtout un…Parfait pour tout et surtout un emballage très soigné,07 février 2022,0
2157,5,Bon produit livraison rapide et arrivée…Bon produit livraison rapide et arrivée en bonne état,07 février 2022,0
2158,5,Livraison rapide.,07 février 2022,0
2159,5,commande arrivée rapidement et en bon…commande arrivée rapidement et en bon état,07 février 2022,0
2160,5,"Top du service client jusqu'aux…Top du service client jusqu'aux produits, en passant par le prix !",07 février 2022,0
2161,5,Très bon rapport qualité prix,06 février 2022,0
2162,4,Livraison rapide et articles pratiques,06 février 2022,0
2163,5,Cartons à verres  de très belles…Cartons à verres  de très belles qualités .,04 février 2022,0
2164,5,Parfait et rapide,04 février 2022,0
